budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,16232,"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}]",en,Mr. 3000,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",2.850896,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-15,21800302,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Big league. Big mouth. Big time.,Mr. 3000,5.0,66
25000000,"[{""id"": 35, ""name"": ""Comedy""}]",,88042,[],en,Parental Guidance,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,14.604911,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Face Productions"", ""id"": 48638}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-12-25,119772232,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Here come the grandparents.  There go the rules.,Parental Guidance,5.7,210
19000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,8643,"[{""id"": 1944, ""name"": ""epilepsy""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 13153, ""name"": ""spirit""}, {""id"": 41277, ""name"": ""umbrella""}, {""id"": 41511, ""name"": ""cross""}, {""id"": 49950, ""name"": ""prosecutor""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 172670, ""name"": ""negligent homicide""}, {""id"": 172683, ""name"": ""archdiocese""}, {""id"": 172684, ""name"": ""agnostic""}, {""id"": 172694, ""name"": ""malnutrition""}, {""id"": 172695, ""name"": ""burning""}, {""id"": 172699, ""name"": ""psychotic epileptic disorder""}]",en,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",32.602868,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-09,144216468,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What happened to Emily?,The Exorcism of Emily Rose,6.3,659
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.amadeachristmasmovie.com,175555,"[{""id"": 207317, ""name"": ""christmas""}]",en,A Madea Christmas,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,5.377155,"[{""name"": ""Lions Gate"", ""id"": 6644}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-12-13,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This Little Fool Thinks She's Getting A Damn Pony,A Madea Christmas,7.0,35
40000000,"[{""id"": 28, ""name"": ""Action""}]",,10718,"[{""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 181146, ""name"": ""motorcyclist""}]",en,Torque,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",7.360793,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-16,46546197,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Circuit of Fire,Torque,4.7,119
1800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,205126,"[{""id"": 9738, ""name"": ""ufo""}, {""id"": 9739, ""name"": ""extraterrestrial""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9951, ""name"": ""alien""}]",en,Independence Daysaster,"When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders.",1.959405,"[{""name"": ""Independence Day Productions"", ""id"": 62511}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2013-06-27,0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Independence Daysaster,4.2,22
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,35689,"[{""id"": 10183, ""name"": ""independent film""}]",en,Don McKay,Everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover.,1.496454,"[{""name"": ""Animus Films"", ""id"": 4135}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-24,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some secrets are better left buried.,Don McKay,5.4,21
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",,116745,"[{""id"": 486, ""name"": ""himalaya""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 4620, ""name"": ""magazine""}, {""id"": 5746, ""name"": ""iceland""}, {""id"": 5779, ""name"": ""daydream""}, {""id"": 13094, ""name"": ""photograph""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 18326, ""name"": ""fired from the job""}, {""id"": 33355, ""name"": ""skateboard""}, {""id"": 173276, ""name"": ""dreamer""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 188841, ""name"": ""daydreaming""}]",en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,43.348022,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-12-18,188133322,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Stop Dreaming, Start Living",The Secret Life of Walter Mitty,7.0,3144
0,[],,219716,[],en,Sparkler,"Melba is a Californian trailer-park girl who is told to look for three kings by a phone psychic, and when she meets three guys - Trent, Brad and Joel traveling to Las Vegas, she decides they are those kings and joins them on a trip. In Vegas she meets her old high school pal Dottie.",0.547654,[],[],1999-03-19,0,96.0,[],Released,,Sparkler,0.0,1
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.sonyclassics.com/marriedlife/,8060,"[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 3595, ""name"": ""deceived husband""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 4481, ""name"": ""deceived wife""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15155, ""name"": ""witness to murder""}, {""id"": 160246, ""name"": ""childhood friends""}]",en,Married Life,"The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else.",3.004432,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-12,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Married Life,6.1,38
46000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,479,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 577, ""name"": ""black people""}, {""id"": 700, ""name"": ""italo-american""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 160910, ""name"": ""xenophobia""}]",en,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",19.643365,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-06-15,107196498,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"Still the man, any questions?",Shaft,5.5,308
74000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.minionsmovie.com/,211672,"[{""id"": 3487, ""name"": ""assistant""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189481, ""name"": ""evil mastermind""}, {""id"": 190999, ""name"": ""minions""}, {""id"": 209714, ""name"": ""3d""}]",en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",875.581305,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-17,1156730962,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before Gru, they had a history of bad bosses",Minions,6.4,4571
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",http://girlsgonedeadmovie.com/,117942,[],en,Girls Gone Dead,A group of six ex-high school cheerleaders are stalked by a killer with a medieval war hammer and battle axe during their first Spring Break from college.,1.600171,"[{""name"": ""Spy Global Media"", ""id"": 31296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-28,0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Girls Gone Dead,3.5,14
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,5902,"[{""id"": 1199, ""name"": ""netherlands""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 157788, ""name"": ""british soldier""}]",en,A Bridge Too Far,Tells the story of operation Market Garden. A failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,20.256571,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Joseph E. Levine Productions"", ""id"": 11503}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-06-15,50750000,175.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,Out of the sky comes the screen's most incredible spectacle of men and war!,A Bridge Too Far,6.9,207
17000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.meangirls.com/,10625,"[{""id"": 5248, ""name"": ""female friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 18453, ""name"": ""gossip""}, {""id"": 155722, ""name"": ""teen comedy""}, {""id"": 189964, ""name"": ""high school rivalry""}, {""id"": 190141, ""name"": ""new girl at school""}]",en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",36.423717,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Broadway Video"", ""id"": 1756}, {""name"": ""M.G. Films"", ""id"": 89094}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-30,129042871,97.0,"[{""iso_639_1"": ""sw"", ""name"": ""Kiswahili""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",Released,Welcome to girl world.,Mean Girls,6.9,2320
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,373314,[],en,Misconduct,"An ambitious lawyer finds himself caught in a power struggle between a corrupt pharmaceutical executive and his firm’s senior partner. When the case takes a deadly turn, he must race to uncover the truth before he loses everything.",10.016909,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mike and Marty Productions"", ""id"": 59367}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-02-05,0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Ambition can be deadly,Misconduct,5.3,149
48000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",,9896,"[{""id"": 585, ""name"": ""casino""}, {""id"": 795, ""name"": ""running""}, {""id"": 8666, ""name"": ""preisgeld""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 167043, ""name"": ""road movie""}]",en,Rat Race,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",18.60049,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Fireworks Pictures"", ""id"": 3857}, {""name"": ""Alphaville Films"", ""id"": 11462}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-30,85498534,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,563 miles. 9 people. $2 million. 1001 problems!,Rat Race,6.0,518
24000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,20761,"[{""id"": 6075, ""name"": ""sport""}]",en,Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",5.566203,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-25,8434146,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,Play It to the Bone,5.7,53
27500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.renditionmovie.com,5125,"[{""id"": 139, ""name"": ""anti terror""}, {""id"": 321, ""name"": ""terror""}, {""id"": 591, ""name"": ""cia""}, {""id"": 697, ""name"": ""loss of son""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 963, ""name"": ""loss of brother""}, {""id"": 1242, ""name"": ""war against terror""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 2614, ""name"": ""inhumanity""}, {""id"": 2944, ""name"": ""senator""}, {""id"": 3047, ""name"": ""plo""}, {""id"": 4098, ""name"": ""civil rights activist""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4460, ""name"": ""terror cell""}, {""id"": 4549, ""name"": ""loss of husband""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6381, ""name"": ""loss of daughter""}, {""id"": 7097, ""name"": ""torture by the police""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 14624, ""name"": ""cruelty""}, {""id"": 14638, ""name"": ""american""}, {""id"": 18420, ""name"": ""surveillance""}]",en,Rendition,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",12.741073,"[{""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Level 1 Entertainment"", ""id"": 10040}, {""name"": ""MID Foundation"", ""id"": 20666}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-07,24748670,120.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if someone you love...just disappeared?,Rendition,6.2,205
27000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",,849,"[{""id"": 4152, ""name"": ""kingdom""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10471, ""name"": ""cult favorite""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 15252, ""name"": ""magical object""}, {""id"": 33974, ""name"": ""fortress""}, {""id"": 161891, ""name"": ""doppelganger""}, {""id"": 161893, ""name"": ""cyclops""}, {""id"": 161896, ""name"": ""changeling""}]",en,Krull,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,9.904881,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-07-29,16519460,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A world light-years beyond your imagination.,Krull,5.8,129
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,117251,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 192099, ""name"": ""the white house""}]",en,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",39.004588,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}, {""name"": ""Mythology Entertainment (II)"", ""id"": 34982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-06-27,205366737,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It will start like any other day.,White House Down,6.4,1891
30000000,"[{""id"": 27, ""name"": ""Horror""}]",,6466,"[{""id"": 9826, ""name"": ""murder""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 161794, ""name"": ""bad dream""}]",en,Freddy vs. Jason,"Evil dream-demon Freddy Krueger devises a plan to manipulate the unstoppable Jason Vorhees into hacking up the teenagers of Elm Street in an effort to make people remember the name Freddy Krueger, thus freeing him from limbo.",26.69592,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Cecchi Gori Group Tiger Cinematografica"", ""id"": 371}, {""name"": ""Avery Pix"", ""id"": 1565}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}, {""name"": ""Crystal Lake Entertainment"", ""id"": 21783}, {""name"": ""WTC Productions"", ""id"": 50102}, {""name"": ""Yannix Technology Corporation"", ""id"": 53063}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-08-15,114908830,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil Will Battle Evil,Freddy vs. Jason,5.8,594
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://disney.go.com/disneypictures/ratatouille/,2062,"[{""id"": 90, ""name"": ""paris""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1650, ""name"": ""cook""}, {""id"": 2161, ""name"": ""mouse""}, {""id"": 2246, ""name"": ""confidence""}, {""id"": 2405, ""name"": ""roof""}, {""id"": 2872, ""name"": ""window""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 3640, ""name"": ""work""}, {""id"": 3910, ""name"": ""restaurant critic""}, {""id"": 3914, ""name"": ""kitchen""}, {""id"": 6074, ""name"": ""spice""}, {""id"": 6148, ""name"": ""court""}, {""id"": 6808, ""name"": ""cookbook""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18293, ""name"": ""chef""}, {""id"": 189359, ""name"": ""rat""}]",en,Ratatouille,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",65.677399,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-22,623722818,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's dying to become a chef.,Ratatouille,7.5,4369
40000000,"[{""id"": 35, ""name"": ""Comedy""}]",,232672,"[{""id"": 409, ""name"": ""africa""}, {""id"": 4513, ""name"": ""blind date""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 14724, ""name"": ""family vacation""}, {""id"": 18035, ""name"": ""family""}]",en,Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",44.120328,"[{""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Karz Entertainment"", ""id"": 4194}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Gulfstream Pictures"", ""id"": 20788}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-21,123494610,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Single Dad, No Clue. Single Mum, Flying Solo.",Blended,6.6,1006
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,13922,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 10374, ""name"": ""archive footage""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 207883, ""name"": ""1940s""}, {""id"": 228523, ""name"": ""inspired by true events""}, {""id"": 229851, ""name"": ""fictionalized history""}]",en,The Great Raid,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.",8.923215,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Marty Katz Productions"", ""id"": 12552}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-08-12,10166502,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The most daring rescue mission of our time is a story that has never been told,The Great Raid,6.8,91
0,"[{""id"": 18, ""name"": ""Drama""}]",,28666,"[{""id"": 155700, ""name"": ""charles willeford""}, {""id"": 155702, ""name"": ""used car salesman""}]",en,The Woman Chaser,A 1950s used-car salesman (Patrick Warburton) wants to make a low-budget film about a trucker who accidentally runs down a child.,0.619979,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-08,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Woman Chaser,4.9,4
