budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.indiegamethemovie.com,80215,"[{""id"": 6186, ""name"": ""games""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 202838, ""name"": ""programmers""}, {""id"": 210383, ""name"": ""coding""}]",en,Indie Game: The Movie,"Indie Game: The Movie is a feature documentary about video games, their creators and the craft. The film follows the dramatic journeys of video game developers as they create and release their games to the world. The film tells the emotional story of friends Edmund McMillen &amp; Tommy Refenes, as they craft their first Xbox game: ""Super Meat Boy"". It follows Phil Fish, the creator of the highly-anticipated game: ""FEZ"". After 4 years of working in near solitude, Phil reveals his opus to the public for the first time. And, the film tells the surprising story of one of the highest-rated video games of all time:""Braid"". The film is about making video games, but at its core, it's about the creative process, and exposing yourself through your work. In short: Making fun and games is anything but fun and games.",7.676677,"[{""name"": ""BlinkWorks Media"", ""id"": 84489}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2012-05-18,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Indie Game: The Movie,7.4,203
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",http://www.bgirlmovie.com/,26837,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 155449, ""name"": ""b-girl""}, {""id"": 181208, ""name"": ""street dance""}, {""id"": 181210, ""name"": ""b-boying""}, {""id"": 181211, ""name"": ""b-girling""}, {""id"": 181217, ""name"": ""dance crew""}, {""id"": 187056, ""name"": ""woman director""}]",en,B-Girl,"A young female breakdancer, Angel, moves to Los Angeles after an attack by an ex-boyfriend nearly ends her dance career forever. B-Girl follows Angel through recovery and acceptance of a new life as she busts a move into the male-centric world of underground hip hop.",0.631571,"[{""name"": ""Two Camels Films"", ""id"": 59462}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-07-29,0,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,B-Girl,5.5,7
15000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.dreamworks.com/ab/,14,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1862, ""name"": ""coming out""}, {""id"": 2201, ""name"": ""first time""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2559, ""name"": ""film maker""}, {""id"": 2918, ""name"": ""estate agent""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10532, ""name"": ""suburbia""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 33611, ""name"": ""exercise""}, {""id"": 166123, ""name"": ""parent child relationship""}, {""id"": 224279, ""name"": ""bittersweet""}, {""id"": 229299, ""name"": ""affair""}]",en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",80.878605,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Jinks/Cohen Company"", ""id"": 2721}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-09-15,356296601,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Look closer.,American Beauty,7.9,3313
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",,19994,"[{""id"": 3302, ""name"": ""bloodthirstiness""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7098, ""name"": ""sexual murder""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 11798, ""name"": ""slumber party""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 161173, ""name"": ""succubus""}, {""id"": 166625, ""name"": ""candlelight vigil""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}]",en,Jennifer's Body,A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?,32.257414,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox Atomic"", ""id"": 2890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-18,31556061,100.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,She's evil... and not just high school evil.,Jennifer's Body,5.3,837
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",,11959,"[{""id"": 3090, ""name"": ""loser""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 4325, ""name"": ""game show""}, {""id"": 4656, ""name"": ""tv star""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 168049, ""name"": ""indiana jones spoof scene""}, {""id"": 186803, ""name"": ""music spoof""}]",en,UHF,The eccentric new manager of a UHF television channel tries to save the station from financial ruin with an odd array of programming.,4.070044,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Cinecorp"", ""id"": 19029}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-07-21,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A lot of TV stations have forgotten what ""quality"" means, but not Channel 62. They NEVER knew what it meant.",UHF,6.7,89
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,11529,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 2075, ""name"": ""alabama""}, {""id"": 2751, ""name"": ""career woman""}, {""id"": 7024, ""name"": ""fashion designer""}]",en,Sweet Home Alabama,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",18.256028,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-26,180622424,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes What You're Looking For Is Right Where You Left It.,Sweet Home Alabama,6.0,394
24000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",,24961,"[{""id"": 4232, ""name"": ""melancholy""}, {""id"": 155462, ""name"": ""little dog""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 177912, ""name"": ""wizard""}]",en,The Wiz,"A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life.",2.753313,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Motown Productions"", ""id"": 2730}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-10-24,21049053,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the book that's an American tradition… from the smash-hit Broadway show… the entertainment of the year!,The Wiz,5.9,58
127000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,181533,"[{""id"": 1406, ""name"": ""night watchman""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 5647, ""name"": ""natural history""}, {""id"": 9682, ""name"": ""history""}, {""id"": 209642, ""name"": ""smithsonian""}]",en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-17,349424282,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Final Night to Save the Day.,Night at the Museum: Secret of the Tomb,6.1,1851
12800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10402, ""name"": ""Music""}]",,16,"[{""id"": 30, ""name"": ""individual""}, {""id"": 246, ""name"": ""dancing""}, {""id"": 279, ""name"": ""usa""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 1741, ""name"": ""blindness and impaired vision""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2480, ""name"": ""eye operation""}, {""id"": 2481, ""name"": ""eyesight""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2487, ""name"": ""naivety""}, {""id"": 2488, ""name"": ""self-abandonment""}, {""id"": 2489, ""name"": ""hereditary disease""}, {""id"": 2490, ""name"": ""loss of eyesight""}, {""id"": 2624, ""name"": ""czech""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4580, ""name"": ""van""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 15090, ""name"": ""police officer""}]",en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",22.022228,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""SVT Drama"", ""id"": 157}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Angel films"", ""id"": 2996}, {""name"": ""TV 1000"", ""id"": 4524}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Blind Spot Pictures Oy"", ""id"": 7330}, {""name"": ""Vrijzinnig Protestantse Radio Omroep (VPRO)"", ""id"": 8659}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Liberator Productions"", ""id"": 11239}, {""name"": ""Icelandic Film"", ""id"": 14937}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Trust Film Svenska"", ""id"": 53667}, {""name"": ""Cinematograph A/S"", ""id"": 53668}, {""name"": ""What Else? B.V"", ""id"": 53669}, {""name"": ""Filmek A/S"", ""id"": 53670}, {""name"": ""Lantia Cinema & Audiovisivi"", ""id"": 53671}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-05-17,40031879,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You don't need eyes to see.,Dancer in the Dark,7.6,377
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,2176,"[{""id"": 387, ""name"": ""california""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 12565, ""name"": ""psychological thriller""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 13063, ""name"": ""car accident""}]",en,The Glass House,"After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.",9.448517,"[{""name"": ""Original Film"", ""id"": 333}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-09-14,23619609,106.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The glass is about to be shattered...,The Glass House,5.4,201
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.theback-upplan.com/,34806,"[{""id"": 5091, ""name"": ""kiss""}, {""id"": 5098, ""name"": ""sperm bank""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13149, ""name"": ""pregnancy""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 159150, ""name"": ""artificial insemination""}, {""id"": 176227, ""name"": ""motherhood""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Back-Up Plan,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",18.38292,"[{""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""CBS Films"", ""id"": 5490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-23,77477008,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Fall in love, get married, have a baby. Not necessarily in that order.",The Back-Up Plan,5.7,458
18000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",https://www.foxconnect.com/home-alone-4.html,771,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 15075, ""name"": ""mischief""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 169826, ""name"": ""home alone""}, {""id"": 169829, ""name"": ""suburban chicago""}, {""id"": 169850, ""name"": ""mischievous child""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 208349, ""name"": ""child""}]",en,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",2.186927,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Hughes Entertainment"", ""id"": 477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-11-09,476684675,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Family Comedy Without the Family.,Home Alone,7.1,2414
130000000,"[{""id"": 18, ""name"": ""Drama""}]",,6972,"[{""id"": 440, ""name"": ""missionary""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2752, ""name"": ""ranch""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 6731, ""name"": ""british""}, {""id"": 7856, ""name"": ""racist""}, {""id"": 9656, ""name"": ""cattle drive""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 221178, ""name"": ""stampede""}, {""id"": 229066, ""name"": ""waltzing matilda""}, {""id"": 229067, ""name"": ""trampled to death""}]",en,Australia,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",28.840997,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""ScreenWest"", ""id"": 7888}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-11-18,49554002,165.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Welcome to Australia!,Australia,6.3,694
112000000,"[{""id"": 35, ""name"": ""Comedy""}]",,38745,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 154794, ""name"": ""royal court""}, {""id"": 209714, ""name"": ""3d""}]",en,Gulliver's Travels,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",22.845143,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-25,237382724,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Something big is going down.,Gulliver's Travels,4.9,621
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,10981,"[{""id"": 3090, ""name"": ""loser""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9046, ""name"": ""leere""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13001, ""name"": ""cowardliness""}]",en,Nothing,"The film tells the story of two good friends who live together, Andrew (Andrew Miller), an agoraphobic travel agent who works from his home, and Dave (David Hewlett), a loser who works in an office where he is treated with contempt. Just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void.",3.408955,[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2003-09-09,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Nothing,5.8,38
43000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,10468,"[{""id"": 7464, ""name"": ""alcoholism""}, {""id"": 9547, ""name"": ""urteil""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 164605, ""name"": ""withdrawal""}, {""id"": 187056, ""name"": ""woman director""}]",en,28 Days,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",5.418921,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-04-06,0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Life of the Party... before she got a life.,28 Days,6.0,208
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://www.sonypictures.com/movies/openseason/,7484,"[{""id"": 414, ""name"": ""hunter""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 2101, ""name"": ""garage""}, {""id"": 2522, ""name"": ""grizzly bear""}, {""id"": 3208, ""name"": ""bunny""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 7946, ""name"": ""deer""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 158279, ""name"": ""hunt""}]",en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",26.61951,"[{""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-29,197309027,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Fur All & All Fur One,Open Season,6.1,656
102000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,9705,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 156121, ""name"": ""ex-con""}, {""id"": 159384, ""name"": ""wire""}, {""id"": 159399, ""name"": ""los angeles international airport (lax)""}, {""id"": 159401, ""name"": ""misdirection""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",36.788745,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Jonathan Krane Group"", ""id"": 46458}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-07,147080413,99.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Log On. Hack In. Go Anywhere. Get Everything.,Swordfish,6.1,932
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,6950,"[{""id"": 1261, ""name"": ""river""}, {""id"": 1402, ""name"": ""general""}, {""id"": 3664, ""name"": ""research""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8803, ""name"": ""serum""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 17995, ""name"": ""epidemic""}, {""id"": 158025, ""name"": ""medical research""}]",en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",30.397496,"[{""name"": ""Kopelson Entertainment"", ""id"": 824}, {""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Arnold Kopelson Productions"", ""id"": 16775}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-03-10,189859560,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,6.3,513
32000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,3587,"[{""id"": 291, ""name"": ""circus""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 6894, ""name"": ""aunt""}, {""id"": 7942, ""name"": ""imaginary friend""}]",en,Bogus,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.",3.379454,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Yorktown Productions"", ""id"": 1484}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-09-06,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A comedy about losing your heart, finding your inner child and meeting the one friend you've always tried to avoid.",Bogus,5.4,44
1,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",,46729,"[{""id"": 10183, ""name"": ""independent film""}]",en,Fetching Cody,"Art, a drug-addicted dealer and hustler, arrives at his girlfriend Cody's apartment to find that she has overdosed on heroin. He tries to fix things by traveling back in time in an attempt to prevent her death.",0.077876,"[{""name"": ""Cheap and Dirty Productions Inc."", ""id"": 10853}]",[],2005-10-01,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How far would you go for love?,Fetching Cody,6.8,6
34200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9032,"[{""id"": 1338, ""name"": ""bachelor""}, {""id"": 3703, ""name"": ""law""}, {""id"": 5569, ""name"": ""vomit""}, {""id"": 9797, ""name"": ""syracuse university""}, {""id"": 9798, ""name"": ""law school""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 11475, ""name"": ""politically incorrect""}, {""id"": 158189, ""name"": ""wetting pants""}, {""id"": 161287, ""name"": ""central park""}, {""id"": 161298, ""name"": ""public urination""}, {""id"": 161868, ""name"": ""child's point of view""}, {""id"": 161944, ""name"": ""responsibility""}, {""id"": 161958, ""name"": ""immaturity""}]",en,Big Daddy,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",34.86859,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-06-25,234801895,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Nature called. Look who answered.,Big Daddy,6.1,875
